Run,ER,Spn,Ct,index,alpha,ln.alpha,beta,Smsy,Smsy80p,Sgen,Umsy
2352,31.492305784540616,1611.300967947605,740.6990320523953,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
2360,31.492305784540616,1616.7815834848416,743.2184165151584,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
2368,31.492305784540616,1622.2621990220784,745.7378009779218,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
2376,31.492305784540616,1627.742814559315,748.257185440685,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
2384,31.492305784540616,1633.223430096552,750.7765699034483,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
2392,31.492305784540616,1638.7040456337886,753.2959543662115,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
2400,31.492305784540616,1644.1846611710255,755.8153388289747,3,2,0.6931471805599453,5e-4,629.8461156908122,503.8768925526498,381.0136518088124,0.31492305784540614
0,0,0,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
8,0,8,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
16,0,16,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
24,0,24,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
32,0,32,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
40,0,40,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
48,0,48,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
56,0,56,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
64,0,64,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
72,0,72,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
80,0,80,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
88,0,88,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
96,0,96,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
104,0,104,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
112,0,112,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
120,0,120,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
128,0,128,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
136,0,136,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
144,0,144,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
153,0,153,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
161,0,161,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
169,0,169,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
177,0,177,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
185,0,185,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
193,0,193,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
201,0,201,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
209,0,209,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
217,0,217,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
225,0,225,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
233,0,233,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
241,0,241,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
249,0,249,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
257,0,257,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
265,0,265,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
273,0,273,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
281,0,281,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
289,0,289,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
297,0,297,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
305,0,305,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
313,0,313,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
321,0,321,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
329,0,329,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
337,0,337,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
345,0,345,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
353,0,353,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
361,0,361,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
369,0,369,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
377,0,377,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
385,0,385,0,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
393,0.5995100299098812,390.6439255824542,2.3560744175458335,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
401,2.215167756060223,392.1171772981985,8.882822701801494,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
409,3.830825482210565,393.3319237777588,15.668076222241211,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
417,5.446483208360907,394.288165021135,22.71183497886498,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
425,7.062140934511249,394.9859010283272,30.014098971672812,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
433,8.67779866066159,395.42513179933536,37.57486820066469,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
441,10.293456386811933,395.60585733415934,45.394142665840626,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
449,11.909114112962275,395.5280776327994,53.47192236720061,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
458,13.72672905488141,395.13158092864313,62.868419071356854,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
466,15.342386781031752,394.5044776003921,71.49552239960796,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
474,16.958044507182095,393.6188690359569,80.38113096404314,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
482,18.573702233332437,392.4747552353377,89.52524476466235,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
490,20.18935995948278,391.0721361985344,98.9278638014656,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
498,21.80501768563312,389.41101192554703,108.58898807445294,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
506,23.42067541178346,387.4913824163757,118.50861758362431,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
514,25.036333137933802,385.31324767102024,128.68675232897974,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
522,26.651990864084144,382.8766076894808,139.12339231051922,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
530,28.267648590234487,380.18146247175724,149.81853752824279,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
538,29.88330631638483,377.2278120178496,160.77218798215037,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
546,31.49896404253517,374.01565632775794,171.98434367224203,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
554,33.11462176868552,370.54499540148225,183.45500459851777,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
562,34.730279494835855,366.81582923902255,195.1841707609775,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
570,35.30190035927334,368.77916795214196,201.220832047858,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
578,35.30190035927334,373.9550159234001,204.04498407659992,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
586,35.30190035927334,379.1308638946582,206.8691361053418,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
594,35.30190035927334,384.3067118659163,209.69328813408364,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
602,35.30190035927334,389.4825598371745,212.51744016282552,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
610,35.30190035927334,394.6584078084326,215.34159219156737,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
618,35.30190035927334,399.83425577969075,218.16574422030925,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
626,35.30190035927334,405.0101037509489,220.9898962490511,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
634,35.30190035927334,410.185951722207,223.81404827779298,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
642,35.30190035927334,415.3617996934652,226.63820030653486,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
650,35.30190035927334,420.5376476647233,229.4623523352767,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
658,35.30190035927334,425.7134956359814,232.28650436401858,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
666,35.30190035927334,430.88934360723954,235.11065639276043,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
674,35.30190035927334,436.06519157849766,237.9348084215023,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
682,35.30190035927334,441.2410395497558,240.7589604502442,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
690,35.30190035927334,446.41688752101396,243.58311247898604,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
698,35.30190035927334,451.5927354922721,246.40726450772792,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
706,35.30190035927334,456.7685834635302,249.23141653646977,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
714,35.30190035927334,461.9444314347883,252.05556856521164,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
722,35.30190035927334,467.12027940604645,254.8797205939535,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
730,35.30190035927334,472.29612737730463,257.70387262269537,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
738,35.30190035927334,477.47197534856275,260.52802465143725,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
746,35.30190035927334,482.6478233198209,263.3521766801791,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
755,35.30190035927334,488.47065228748625,266.5293477125137,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
763,35.30190035927334,493.6465002587444,269.3534997412556,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
771,35.30190035927334,498.82234823000255,272.17765176999745,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
779,35.30190035927334,503.99819620126067,275.00180379873933,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
787,35.30190035927334,509.1740441725188,277.8259558274812,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
795,35.30190035927334,514.349892143777,280.65010785622303,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
803,35.30190035927334,519.5257401150351,283.4742598849649,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
811,35.30190035927334,524.7015880862932,286.2984119137068,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
819,35.30190035927334,529.8774360575513,289.12256394244866,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
827,35.30190035927334,535.0532840288095,291.94671597119054,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
835,35.30190035927334,540.2291320000676,294.77086799993236,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
843,35.30190035927334,545.4049799713257,297.59502002867424,4,2.2,0.7884573603642703,5e-4,706.0380071854668,564.8304057483734,390.03149982719003,0.3530190035927334
